-1.000000000	4921.926000000
-0.980000000	4931.465000000
-0.960000000	4915.536000000
-0.940000000	4926.107000000
-0.920000000	4907.397000000
-0.900000000	4922.907000000
-0.880000000	4910.105000000
-0.860000000	4929.204000000
-0.840000000	4911.407000000
-0.820000000	4914.401000000
-0.800000000	4926.616000000
-0.780000000	10016.930000000
-0.760000000	10018.990000000
-0.740000000	10003.350000000
-0.720000000	10033.560000000
-0.700000000	9996.601000000
-0.400000000	10012.670000000
1.000000000	10000.300000000
1.000000000	10039.050000000
0.980000000	10023.910000000
0.960000000	10012.010000000
0.940000000	10026.120000000
0.920000000	10005.150000000
0.900000000	10040.310000000
0.880000000	10006.300000000
0.860000000	10049.650000000
0.840000000	10003.100000000
0.820000000	9999.350000000
0.800000000	4919.856000000
0.780000000	4921.792000000
0.760000000	4930.697000000
0.740000000	4912.776000000
0.720000000	4927.552000000
0.700000000	4914.029000000
0.400000000	4926.325000000
-1.000000000	4908.530000000
