1.000000000	10002.550000000	4917.326000000	1.000000000
2.000000000	9994.953000000	4926.207000000	1.000000000
3.000000000	9994.553000000	4914.585000000	1.000000000
4.000000000	9998.250000000	4907.775000000	1.000000000
5.000000000	10028.980000000	4908.136000000	1.000000000
6.000000000	10021.240000000	4899.895000000	1.000000000
7.000000000	10013.970000000	4904.400000000	1.000000000
8.000000000	9994.403000000	4896.105000000	1.000000000
9.000000000	10032.300000000	4898.968000000	1.000000000
10.000000000	9989.511000000	4913.278000000	1.000000000
11.000000000	10004.950000000	4922.108000000	1.000000000
12.000000000	9988.264000000	4906.621000000	1.000000000
13.000000000	10002.150000000	4901.311000000	1.000000000
14.000000000	10043.690000000	4904.871000000	1.000000000
15.000000000	9994.054000000	4913.894000000	1.000000000
16.000000000	9994.553000000	4919.444000000	1.000000000
17.000000000	9999.650000000	4923.501000000	1.000000000
18.000000000	10006.450000000	4911.071000000	1.000000000
19.000000000	10032.610000000	4908.695000000	1.000000000
20.000000000	10035.070000000	4913.012000000	1.000000000
21.000000000	10052.020000000	4902.294000000	1.000000000
22.000000000	9988.963000000	4921.540000000	1.000000000
23.000000000	10005.000000000	4923.436000000	1.000000000
24.000000000	9969.245000000	4914.162000000	1.000000000
25.000000000	10025.260000000	4905.340000000	1.000000000
26.000000000	10036.180000000	4907.193000000	1.000000000
27.000000000	9989.910000000	4930.418000000	1.000000000
28.000000000	9982.978000000	4921.789000000	1.000000000
29.000000000	9991.607000000	4907.784000000	1.000000000
30.000000000	9984.474000000	4920.567000000	1.000000000
31.000000000	9996.152000000	4923.161000000	1.000000000
32.000000000	9956.939000000	4897.840000000	1.000000000
33.000000000	10025.770000000	4905.554000000	1.000000000
34.000000000	10048.030000000	4907.816000000	1.000000000
35.000000000	10028.780000000	4897.786000000	1.000000000
36.000000000	10002.300000000	4924.748000000	1.000000000
37.000000000	10001.650000000	4922.854000000	1.000000000
38.000000000	9975.460000000	4926.048000000	1.000000000
39.000000000	9957.827000000	4910.552000000	1.000000000
40.000000000	9999.100000000	4922.843000000	1.000000000
41.000000000	9995.252000000	4922.277000000	1.000000000
42.000000000	9996.501000000	4910.291000000	1.000000000
43.000000000	10036.780000000	4902.696000000	1.000000000
44.000000000	10008.310000000	4908.989000000	1.000000000
45.000000000	9994.853000000	4922.709000000	1.000000000
46.000000000	9995.552000000	4919.153000000	1.000000000
47.000000000	10021.190000000	4910.303000000	1.000000000
48.000000000	10037.740000000	4910.505000000	1.000000000
49.000000000	10034.320000000	4899.271000000	1.000000000
50.000000000	10009.160000000	4923.160000000	1.000000000
