1.000000000	4912.456000000	9958.919000000	1.000000000
2.000000000	4904.849000000	9952.874000000	1.000000000
3.000000000	4893.790000000	10009.710000000	1.000000000
4.000000000	4887.248000000	9957.281000000	1.000000000
5.000000000	4906.072000000	4896.076000000	0.000000000
6.000000000	4911.081000000	9959.615000000	1.000000000
7.000000000	4911.880000000	9952.476000000	1.000000000
8.000000000	4900.649000000	9988.962000000	1.000000000
9.000000000	4894.989000000	10008.460000000	1.000000000
10.000000000	4905.721000000	9991.108000000	1.000000000
11.000000000	4902.707000000	9968.401000000	1.000000000
12.000000000	4906.214000000	4900.698000000	0.000000000
13.000000000	4909.085000000	9946.737000000	1.000000000
14.000000000	4908.261000000	9978.297000000	1.000000000
15.000000000	4900.376000000	9982.779000000	1.000000000
16.000000000	4897.805000000	9993.704000000	1.000000000
17.000000000	4890.296000000	9967.854000000	1.000000000
18.000000000	4920.861000000	9946.491000000	1.000000000
19.000000000	4908.431000000	9968.398000000	1.000000000
20.000000000	4897.715000000	9994.503000000	1.000000000
21.000000000	4896.222000000	10001.750000000	1.000000000
22.000000000	4891.815000000	9964.673000000	1.000000000
23.000000000	4903.705000000	9968.153000000	1.000000000
24.000000000	4913.148000000	9951.191000000	1.000000000
25.000000000	4911.419000000	4894.919000000	0.000000000
26.000000000	4900.258000000	9991.357000000	1.000000000
27.000000000	4897.758000000	9998.000000000	1.000000000
28.000000000	4900.144000000	9986.966000000	1.000000000
29.000000000	4897.203000000	9957.285000000	1.000000000
30.000000000	4908.755000000	9978.049000000	1.000000000
31.000000000	4915.757000000	9964.974000000	1.000000000
32.000000000	4890.335000000	9965.271000000	1.000000000
33.000000000	4891.677000000	9982.082000000	1.000000000
34.000000000	4889.598000000	4906.203000000	0.000000000
35.000000000	4907.867000000	9963.832000000	1.000000000
36.000000000	4910.484000000	9960.406000000	1.000000000
37.000000000	4895.506000000	9993.454000000	1.000000000
38.000000000	4900.507000000	10001.750000000	1.000000000
39.000000000	4900.604000000	10002.750000000	1.000000000
40.000000000	4892.287000000	9976.654000000	1.000000000
41.000000000	4913.557000000	9980.538000000	1.000000000
42.000000000	4920.654000000	4904.735000000	0.000000000
43.000000000	4910.900000000	9985.521000000	1.000000000
44.000000000	4910.057000000	9994.952000000	1.000000000
45.000000000	4903.584000000	10002.950000000	1.000000000
46.000000000	4898.404000000	10003.250000000	1.000000000
47.000000000	4907.170000000	9990.259000000	1.000000000
48.000000000	4913.702000000	9966.563000000	1.000000000
49.000000000	4904.172000000	9984.325000000	1.000000000
50.000000000	4903.595000000	10004.600000000	1.000000000
